,text,sentiment
2484,"""Deska spakowana słabo w kartonie byle jak owinięta po dostarczeniu była porysowana. Polecam lepiej pakować towar ;)""",positive
2485,"""Wszystko ok. Polecam !!!""",positive
2486,"""Serdecznie polecam""",positive
2487,"""Towar zgodny z opisem. Szybka realizacja. Polecam!""",positive
2488,"""Super transakcja!""",positive
2489,"""Błyskawiczna dostawa. Polecam.""",positive
2490,"""Doskonały zakup!!!""",positive
2491,"""Ok""",positive
2492,"""Karta pamięci zgodna z opisem. Szybka dostawa towaru. Nie mam uwag do tej transakcji. Polecam tego Allegrowicza. """,positive
2493,"""Dobrze chlodzi """,positive
2494,"""Wszystko OK!! Polecam sprzedawcę w 100% """,positive
2495,"""Wszystko ok, szybko i zgodnie z opisem.""",positive
2496,"""polecam. tusze najwyższej jakości """,positive
2497,"""Szybko i sprawnie serdecznie POLECAM""",positive
2498,"""Wszystko super, polecam!""",positive
2499,"""Szybko, sprawnie i na temat!""",positive
2500,"""Ok""",positive
2501,"""ok""",positive
2502,"""Bardzo dobrze wykonane.""",positive
2503,"""jest ok polecam""",positive
2504,"""jest ok""",positive
2505,"""cicha , pojemna , dużo trybów zmywania atutem jest półka na sztućce bo regulowany górny kosz""",positive
2506,"""Szybko i profesjonalnie. """,positive
2507,"""Polecam:-)""",positive
2508,"""Tanio i szybko""",positive
2509,"""Polecam mega szybki transport""",positive
2510,"""Jak na razie ok""",positive
2511,"""Polecam """,positive
2512,"""Ekspresowa wysyłka! Kupiłam w piątek wieczorem, a w poniedziałek deska była już u mnie. Polecam!!!""",positive
2513,"""Wszystko ok :)""",positive
2514,"""Głośniki się dobrze spisują w pomieszczeniu 3x3 m""",positive
2515,"""OLeOlepl i daleko nic !!! Są bezkonkurencyjni. Natychmiastowa wysyłka. Najlepsze ceny. Gorąco polecam !!!""",positive
2516,"""Bardzo szybko i bez problemów rozpatrzyli mój zwrot towaru.""",positive
2517,"""OK.""",positive
2518,"""Pk""",positive
2519,"""polecam """,positive
2520,"""Polecam w 100%""",positive
2521,"""Polecam w 100%""",positive
2522,"""szybka dodstawa""",positive
2523,"""Szybko i sprawnie """,positive
2524,"""jest ok""",positive
2525,"""""Szybko, sprawnie, profesjonalnie - polecam ;)""""",positive
2526,"""Polecam gorąco !!""",positive
2527,"""Szybko i bezproblemowo, polecam""",positive
2528,"""Polecam . Ekspresowa realizacja zamówienia oraz darmowa wysyłka.  Produkty zgodne z opisem, super zapakowane. Irygator spełnia oczekiwania, dodatkowo w mega niskiej cenie. Jestem pozytywnie zaskoczona tak świetną transakcją. """,positive
2529,"""Polecam""",positive
2530,"""Błyskawiczna realizacja zamówienia, towar zgodny z opisem, precyzyjne informacje o etapie realizacji  zamówienia. Polecam. """,positive
2531,"""Wszystko ok""",positive
2532,"""super""",positive
2533,"""Pro.""",positive
2534,"""Super szybka wysyłka, nie mam żadnych zastrzeżeń, polecam ole ole :)""",positive
2535,"""Bez uwag.""",positive
2536,"""ok szybka dostawa. towar zgodny z zamówieniem. Polecam""",positive
2537,"""Wszystko zgodne z opisem..Bardzo dobry kontakt ze sprzedającym..Szybka wysyłka..Polecam""",positive
2538,"""Wszystko ok. Polecam!!!""",positive
2539,"""Laptop świetny, wszystko da się wgrać . Pisze, bo ktoś stwierdził że nie da się nic w niego wgrać. Dlatego sprawę prostuję. """,positive
2540,"""Polecam!""",positive
2541,"""Super""",positive
2542,"""Szybko, tanio""",positive
2543,"""Wszystko OK!!! polecam """,positive
2544,"""WSZYTSKO OK. BARDZO POLECAM. Towar zgodny z opisem oraz szybka dostawa . """,positive
2545,"""OK!!!""",positive
2546,"""S U P E R ! Transakcja na wysokim poziomie. Szybko i zgodnie z ofertą. Polecam !""",positive
2547,"""Wszystko w porządku zdecydowanie polecam.""",positive
2548,"""Polecam. """,positive
2549,"""polecam""",positive
2550,"""polecam""",positive
2551,"""polecam """,positive
2552,"""wszystko ok""",positive
2553,"""Wszystko ok. Polecam !""",positive
2554,"""Bardzo długo trwało nadanie paczki na przesyłkę z Warszawy do Olsztyna czekałam 4 dni . """,positive
2555,"""Szybka wysyłka, towar zgodny z opisem. Odkurzacz jest świetny! Polecam wszystkim :)""",positive
2556,"""Wszystko sprawnie, polecam! """,positive
2557,"""Super sprzedawca, oczyszczacz zgodny z opisem, ekspesowa wysyłka polecam wszystkim w 100 % pozdrawiam. """,positive
2558,"""super jestem zadowolona""",positive
2559,"""Szybka wysyłka, zgodnie z opisem. Bardzo dziękujemy.""",positive
2560,"""Polecam""",positive
2561,"""Polecam Ole,Ole.""",positive
2562,"""Polecam""",positive
2563,"""Bezproblemowa aukcja, szybki transport, dobra cena. Polecam tego sprzedającego i serdecznie dziękuję za udaną aukcję.""",positive
2564,"""Jakoś adekwatna do ceny """,positive
2565,"""Odkurzacz bardzo pomocny w domu ze zwierzętami - lekki, super szczotka, taka ""szybka miotła""! Polecam!""",positive
2566,"""Błyskaiwczna dostawa """,positive
2567,"""Polecam """,positive
2568,"""Wszystko ok.""",positive
2569,"""Błyskawiczna dostawa, produkt bez zarzutu!""",positive
2570,"""Szybka wysyłka, dobrze spakowane, wszystko się zgadza. Mikrofon bardzo dobrze działa, wyraźny i głęboki dźwięk. Wygoda USB. Polecam. """,positive
2571,"""Polecam bardzo szybko zrealizowane zamówienie.""",positive
2572,"""Szybko, sprawnie, zgodnie z opisem. POLECAM.""",positive
2573,"""Bardzo polecam :-)""",positive
2574,"""Polecam Szybka wysyłka""",positive
2575,"""wszystko ok""",positive
2576,"""wszystko zgodne z opisem.  """,positive
2577,"""Wszystko OK. Szybka przesyłka, towar zgodny z opisem.""",positive
2578,"""Brawo!!! """,positive
2579,"""super telefon""",positive
2580,"""ok""",positive
2581,"""koszt wysylki,obsługa,szybkość wysylki na poziomie,jedynie co do nazwy KOC jest duża rozbieżność poniewaz jest to MATA niz KOC. Koc ma strukturę płynną, lejący sie i mozna sie przykryc ,zaś  to co przyszlo jest to sztywna mata pod  siedzenie.  Zwrot kosztów bez problemu . """,positive
2582,"""Super Allegrowicz""",positive
2583,"""Pełen profesjonalizm.""",positive
2584,"""Ok""",positive
2585,"""Zdecydowanie polecam.""",positive
2586,"""Polecam""",positive
2587,"""Polecam""",positive
2588,"""polecam""",positive
2589,"""polecam """,positive
2590,"""Polecam produkt. Wszystko jak trzeba """,positive
2591,"""Opakowanie dzbanka nie było w żaden sposób zabezpieczone przed uszkodzeniami w transporcie , włożono je do woreczka foliowego i tak nadano in postem. Opakowanie napewno nie nadaje się na prezent, jest zniszczone.  Dzbanek zgodnie z opisem. """,positive
2592,"""Mam duże zastrzeżenia co do mycia - efekt mizerny a dojście do kątów czy wąskich powierzchni bardzo utrudnione.""",positive
2593,"""polecam.,błyskawiczna przesyłka, butelka super """,positive
2594,"""Polecam """,positive
2595,"""OK. Polecam!""",positive
2596,"""wszystko ok""",positive
2597,"""ok""",positive
2598,"""dostawa trwala aż  5dni....""",positive
2599,"""polecam , towar zgodny z  opisem""",positive
2600,"""Wszytko OK. POLECAM!""",positive
2601,"""Profesjonalizm w każdym calu """,positive
2602,"""Profesjonalizm, polecam""",positive
2603,"""Polecam.""",positive
2604,"""Super """,positive
2605,"""Szczerze polecam Sprzedającego :-) !! Bardzo miły kontakt, błyskawiczna wysyłka i przedmiot zgodny z opisem. Dziękuję i pozdrawiam :-) !!""",positive
2606,"""ok""",positive
2607,"""Ok""",positive
2608,"""Mop super, ale jak dla mnie wyciskacz słabo wyciska... teraz kupiłabym ultramax. """,positive
2609,"""Gorąonco polecam. """,positive
2610,"""ok""",positive
2611,"""POLECAM""",positive
2612,""" polecam ok """,positive
2613,"""REWELACJA SZCZEGÓLNE PODZIĘKOWANIA DLA FIRMY TRANSPORTOWEJ DB SHENKER ZA WZOROWĄ OBSŁUGĘ. POLECAM!!!!""",positive
2614,"""Polecam w 100 %. Jestem mega zadowolona.""",positive
2615,"""Wszystko załatwione jak trzeba . Polecam .""",positive
2616,"""Polecam !!!""",positive
2617,"""Rewelacja, błyskawiczna realizacja zakupu.""",positive
2618,"""Transakcja przebiegła bezproblemowo. POLECAM!""",positive
2619,"""Niestety mikrofala przyszła do mnie już wadliwa, konieczna była wizyta serwisanta oczywiście bezpłatna, byłem bez mikrofali tydzień czasu... A przecież kupiłem nową mikrofalę. Zakładam że to jednostkowy przypadek ale jednak przytrafił się mnie :(""",positive
2620,"""Wszystko zgodnie z opisem szybka dostawa """,positive
2621,"""Jest ok""",positive
2622,"""Bardzo serdecznie polecam sprzedającego.""",positive
2623,"""Bardzo serdecznie polecam sprzedającego.""",positive
2624,"""Super mikser""",positive
2625,"""Zgodny z opisem""",positive
2626,"""Pozytyw 100%""",positive
2627,"""Polecam. Szybko i zgodnie z opisem. """,positive
2628,"""POLECAM""",positive
2629,"""POLECAM""",positive
2630,"""Polecam""",positive
2631,"""polecam""",positive
2632,"""Ok""",positive
2633,"""Wszystko w porządku. """,positive
2634,"""SUPER""",positive
2635,"""transakcja przebiegła zgodnie z opisem, szybka przesyłka, polecam""",positive
2636,"""Mega szybką wysyłka """,positive
2637,"""Polecam. Super obsługa.""",positive
2638,"""Super """,positive
2639,"""W opisie jest kolor srebrny a przyszła czarna. Poza tym wszystko inne zgodne. """,positive
2640,"""Super polecam """,positive
2641,"""ok polecam""",positive
2642,"""Polecam """,positive
2643,"""Polecam tę deskę wszystkim. Używamy jej w domu od 10 lat i jedyne co trzeba, to zmieniać pokrowiec co jakiś czas. Nową kupiłam na nowe mieszkanie, wybór był jasny ;-) Super trwałość i regulacja wysokości to duży plus.""",positive
2644,"""Szybka i sprawna transakcja. Polecam """,positive
2645,"""Polecam """,positive
2646,"""Dobra cena za dobre filtry""",positive
2647,"""Towar zgodny z opisem. Polecam""",positive
2648,"""DRUKARKA ZACHWYCONA !""",positive
2649,"""Wszystko ok""",positive
2650,"""Jak się upomniałem o wysyłkę towaru, dowiedziałem się że nie można do paczkomatu. Wysłali kurierem, ale nikt w przeciągu tygodnia się nie skontaktował w tej sprawie ze mną.""",positive
2651,"""Jest przepiękny i solidny """,positive
2652,"""polecam wszystko w porządku""",positive
2653,"""Zastrzeżenia co do jakości dostarczonego produktu. """,positive
2654,"""okiio""",positive
2655,"""Polecam """,positive
2656,"""Polecam""",positive
2657,"""Szybko i bezproblemowo przeprowadzona transakcja - POLECAM !!!""",positive
2658,"""wszystko super""",positive
2659,"""Jak zawsze, bez zarzutu """,positive
2660,"""Bardzo długi czas realizacji zamówienia :( Zmywarka OK. Rejestrator OK. Słuchawka przyszła w tak zniszczonym opakowaniu jak by ktoś ją deptał i rwał wielokrotnie. Na szczęście działa.""",positive
2661,"""ok""",positive
2662,"""Wszystko zgodnie z opisem, polecam :) """,positive
2663,"""Trochę się czekało na wysyłkę ale poza tym wszystko Ok. polecam.""",positive
2664,"""Świetna obsługa,tv był już na następny dzień, Telewizor super  Polecam!!!!!!""",positive
2665,"""Polecam""",positive
2666,"""Wszystko ok...""",positive
2667,"""Szybko ,zgodnie z opisem polecam""",positive
2668,"""wszystko jak nalezy""",positive
2669,"""Polecam. Fotel jest świetny """,positive
2670,"""polecam""",positive
2671,"""Polecam!""",positive
2672,"""Bardzo dobry mikser. Pracuje szybko i cicho.""",positive
2673,"""polecam!!!!""",positive
2674,"""Wszystko ok polecam""",positive
2675,"""Polecam!""",positive
2676,"""Kolejny zakup w Ole.ole i jak zwykle super""",positive
2677,"""zakup ok.  jakość ok. """,positive
2678,"""Szybko i sprawnie. Polecam """,positive
2679,"""Szybko i sprawnie. Polecam """,positive
2680,"""POLECAM""",positive
2681,"""Ok .""",positive
2682,"""ok """,positive
2683,"""Jestem wniebowzięty (jak kolwiek się to pisze) obsługą klienta""",positive
2684,"""Wszystko ok""",positive
2685,"""Zawsze OK""",positive
2686,"""polecam""",positive
2687,"""Szybka wysylka, wszystko zgodne z opisem na aukcji. Polecam""",positive
2688,"""o.k  polecam""",positive
2689,"""polecam, szybka dostawa, produkt ok.""",positive
2690,"""polecam......""",positive
2691,"""Polecam w 100%""",positive
2692,"""polecam""",positive
2693,"""Pyszna czekolada """,positive
2694,"""Polecam""",positive
2695,"""Transakcja bez zarzutu. """,positive
2696,"""Solidne """,positive
2697,"""Ok """,positive
2698,"""Błyskawiczna wysyłka!!!! Brawo!!! Polecam.""",positive
2699,"""super, polecam """,positive
2700,"""Wszystko Ok! Polecam!""",positive
2701,"""Polecam w 100% """,positive
2702,"""SUPER!!!""",positive
2703,"""Zgodnie z opisem - OK !!!!!!!!!!!!!!!!""",positive
2704,"""Bardzo dobry mop, wygodny w użyciu. Polecam. """,positive
2705,"""Expresowo i wzorowo sfinalizowana transakcja. Polecam.""",positive
2706,"""Serdecznie polecam""",positive
2707,"""Super sklep. Bardzo szybka i bezproblemowa realizacja. Wieczorem zamówione, na następny dzień u mnie. Polecam """,positive
2708,"""Ok """,positive
2709,"""super""",positive
2710,"""Mega szybka wysyłka. Tusze ok. Polecam! """,positive
2711,"""Sprawie, profesjonalnie, dostawa w 5 dni. Pralka dotarła nieuszkodzona, działa zgodnie z opisem - POLECAM SPRZEDAWCĘ ! """,positive
2712,"""Wszystko w porządku, szybka wysyłka - polecam :-)""",positive
2713,"""Prosty, niezawodny, rewelacyjny""",positive
2714,"""Szybko,sprawnie, polecam!""",positive
2715,"""Już wiele razy korzystałem z firmy i polecam szczególnie że mam blisko punkt odbioru.""",positive
2716,"""Zamówione o 18. Paczka w poczkomacie następnego dnia o 8 rano. To mówi wszystko o tej transakcji. :-)""",positive
2717,"""Wszystko Ok.""",positive
2718,"""Wszystko oki :)""",positive
2719,"""Uwielbiam u Was zamawiać. Jak zawsze wszystko bez zarzutów!""",positive
2720,"""Super """,positive
2721,"""Fajny power bank. """,positive
2722,"""wszystko ok.""",positive
2723,"""Bardzo sprawna realizacja zamówienia.""",positive
2724,"""Wszystko super, tylko może warto podawać w aukcji, że dostawa jest tylko pod blok - bez wniesienia....""",positive
2725,"""super""",positive
2726,"""Szybka wysyłka, produkt zgodny z opisem. """,positive
2727,"""Zawiodłem się na zabezpieczeniu towaru.. Prosiłem w uwagach, aby zabezpieczyć folią bąbelkową bo to deska do prasowania ma odkryte metalowe malowane elementy i niestety w dwóch miejscach są odpryski.. Oglądałem przy kurierze, ale były pod etykietami. Deska sama w sobie świetna!""",positive
2728,"""Bardzo fajny, lekki, cichy, fajnie kręci. """,positive
2729,"""Patelnie sa super """,positive
2730,"""Super""",positive
2731,"""Bardzo szybka, sprawna transakcja. Polecam w 100%. Pozdrawiam""",positive
2732,"""Wszystko OK. Polecam!""",positive
2733,"""Profesjonalnie,szybko! Dziękuję! Polecam! Pozdrawiam!""",positive
2734,"""POLECAM""",positive
2735,"""DOBRA JAKOŚĆ ,SZYBKA WYSYŁKA""",positive
2736,"""Polecam ! Towar zgodny z opisem,szybka wysyłka, zasłużony pozytyw !""",positive
2737,"""Szybko i bezproblemowo polecam tego sprzedawce """,positive
2738,"""ok""",positive
2739,"""Polecam szybka przesyłka""",positive
2740,"""Dobry kontakt.Szybka dostawa.Polecam sprzedawce.""",positive
2741,"""Błyskawiczna dostawa a produkt całkowicie zgodny z opisem.""",positive
2742,"""Wszystko super!""",positive
2743,"""Błyskawiczna dostawa.Wszystko zgodne z opisem. Polecam""",positive
2744,"""wszystko ok, """,positive
2745,"""POLECAM""",positive
2746,"""wszystko w ekspresowym tempie... sprzedawca godny polecenia!!!!""",positive
2747,"""Wszystko ok """,positive
2748,"""bardzo szybka dostawa,produkt zgodny z opisem.Dzięki""",positive
2749,"""Błyskawiczna dostawa. SUPER!!!""",positive
2750,"""Polecam """,positive
2751,"""ok""",positive
2752,"""Szybko , sprawnie, produkt zgodny z opisem Polecam !""",positive
2753,"""ok polecam""",positive
2754,"""Szybko i profesjonalnie!""",positive
2755,"""Obsługa Błyskawiczna!!! Polecam""",positive
2756,"""Wszystko super, dziękuję. """,positive
2757,"""Ok.""",positive
2758,"""brak paragonu do smartfonu""",positive
2759,"""OK""",positive
2760,"""Bardzo szybka wysyłka. Polecam  """,positive
2761,"""Polecam """,positive
2762,"""Super""",positive
2763,"""polecam""",positive
2764,"""Porządna firma wszystko w należytym porządku zakupy bez stresu odkurzacz extra. Polecam wszystkim""",positive
2765,"""Mały poślizg w wysyłce.Poza tym ok""",positive
2766,"""super""",positive
2767,"""Jeden z najbardziej udanych zakupów. Wcześniej kupiliśmy odkurzacz pionowy, ale trzeba go nosić i odkurzać, a ten wszędzie sam pojedzie, posprząta i nie marudzi że: ""dopiero co sprzątał i znowu brudno""""",positive
2768,"""wzorowo!""",positive
2769,"""Superszybko, polecam!""",positive
2770,"""Wysyłka ekspresowa, zakup o 15, a następnego dnia towar już był u mnie. """,positive
2771,"""Polecam""",positive
2772,"""Polecam !""",positive
2773,"""Bardzo długi termin realizacji.""",positive
2774,"""Produkt super!""",positive
2775,"""Wszystko zgodne z opisem - polecam """,positive
2776,"""Błyskawicznie i zgodnie z opisem. Polecam w 100%!!!!!!!!!!!!!!!!!!!!!!!""",positive
